,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
68639,32200 Vista Del Monte,UfUddig0a3jDlIrz3Jg-JQ,Temecula,33.4956354723,-111.9251285826,Fireplace Door Guy,92591,17,5.0,CA
68701,920 W Town Center Blvd,Q628BgV-03FU1Z0i8nhcvw,Champaign,40.1427955,-88.2602332,Flooring America,61821,5,3.0,IL
68782,603 S Wright St,gnqHyA6gY2-m9S-FKt6Xqw,Champaign,40.1112203703,-88.2290604075,Cravings,61820,158,4.0,IL
68802,1710 1/2 W Hensley Rd,rSoJNyN0OMw5n-2XIwRc7A,Champaign,40.184841,-88.247577,Champaign Heating & Air,61822,6,4.5,IL
68934,"1201 W Kenyon Rd, Ste B",Juh5CRXpMwryKzgvkIvhVg,Urbana,40.1326,-88.2245937,Campus Ink,61801,8,4.5,IL
68959,12 E Green St,6vVkSaymw-4MOTPh68HN3Q,Champaign,40.1101982,-88.2430455,Number One Wok,61820,16,3.5,IL
68990,,meK9y7zRVoN4uaf6sAC8KQ,Peninsula,41.2411668,-81.5526176,Finest-Edge Precision Sharpening Service,44264,22,5.0,CA
69210,212 W Anthony Dr,1hSGeXz8tCMvi7tBkP4CTg,Champaign,40.1359601,-88.2460857,Red Roof Inn Champaign - University,61822,43,2.5,IL
69280,804 1/2 E Main St,fPpx9GMdn4EsGy1HWw1ajQ,Urbana,40.113313,-88.1986904,Ritual Salon,61802,14,5.0,IL
69514,806 E Main St,x0PF0MvzyRrKbF00xqlIMw,Urbana,40.113066,-88.198605,Ray's Heating & Cooling,61802,3,3.5,IL
69643,Homer Lk,T3_yNF636kWCgSb54-1h2Q,Homer,40.0635203,-87.9721747,Salt Fork River Preserve,61849,3,4.5,IL
69709,2703 Woodridge Rd,_bLDsH8CUnxr-DzbjPUllg,Champaign,40.078956,-88.2883,Ayers Repairs Company,61822,3,3.5,IL
69731,"2000 N. Neil Street, Space 706",Mc9sMBVNi53lqxHLCiLWiA,Champaign,40.137098,-88.243455,Taco Bell,61820,6,2.5,IL
69793,"902 N Country Fair Dr, Unit 2",-tdbaE1aNrhXF7OeMZcFpQ,Champaign,40.107879,-88.281043,A&B Scissor Hands,61821,14,4.5,IL
69934,912 W Bloomington Rd,PUe3Oz-VAPMXbu_zQ51dYQ,Champaign,40.133775,-88.259933,Guadalajara Bar & Grill,61821,14,3.5,IL
69935,241 S Mattis Ave,WUcWUHl5YMk_cYWhU1NK8g,Champaign,40.1145441,-88.278911,Talecris Plasma Resources,61821,3,2.5,IL
70120,"505 S Neil St, Ste 4",Ff5Prnw-k2tiDyujiIknsg,Champaign,40.1111456,-88.2441689,Albert Jodi & Associates,61820,10,4.5,IL
70234,40 E Springfield Ave,8BUVhDF9yLzzthhFxeceYA,Champaign,40.1127011,-88.2407279,Murphy's Deli,61820,3,4.5,IL
70280,1201 E University Ave,p8hbpXhf3Nx2dn_CXGvTaA,Urbana,40.121847,-88.183608,Landscape Recycling Center,61802,3,5.0,IL
70361,"2602 N Mattis Ave, Ste 103",nj7In2EbDVhCb5C0NPNkuQ,Champaign,40.1448630856,-88.275898844,Auto Club Detailing,61822,5,5.0,IL
70367,500 S Goodwin Ave,A_eABcl0LTts73RNo2Np2Q,Urbana,40.108013,-88.222747,Krannert Center for the Performing Arts,61801,26,5.0,IL
70374,2106 W White St,kB1JmgKdU5QB14ydjDFKiQ,Champaign,40.1152093,-88.2845118,Gramercy Park Apartments - Greystar,61821,9,3.0,IL
70387,8 Dunlap Ct,r8R7dWTZEbJUd6gwrVsUNg,Savoy,40.079617,-88.248006,Chittick Family Eye Care,61874,15,4.0,IL
70403,11 Airport Rd,HGO_cdDG5iGgkxKsKd_Vcw,Champaign,40.0364962,-88.263988,Hertz Rent A Car,61874,4,1.0,IL
70440,404 W University Ave,wlZ3ybXuoe3io2yuOE00rA,Urbana,40.1167564392,-88.2114257812,Dunkin' Donuts,61801,13,1.5,IL
70514,2711 N Prospect Ave,x6wgf9qmusAcd7npyTgDWw,Champaign,40.1483931,-88.2587323,Furniture Row,61822,14,4.0,IL
70535,2600 S Stone Creek Blvd,U6xqyLII8WqNRbhEx3FXHQ,Urbana,40.0879260365,-88.1697953554,Attie's Bar & Grill,61802,17,3.0,IL
70619,110 W Sale St,Fp3rVpHewjl8zjMwHIQwag,Tuscola,39.8000294,-88.2882753,Vintage Karma,61953,8,5.0,IL
70774,2201 S 1st St,I9NGBZl3HP_7rSquAo6snQ,Champaign,40.0869081,-88.2388938,U of I Community Credit Union,61820,10,3.5,IL
70782,708 W Killarney St,Oe0hWqy0oYQQm5ND6pObGw,Urbana,40.1332977519,-88.2170032337,Ye Olde Donut Shoppe,61801,3,4.0,IL
70932,,ZCOlXSjVXtwDF4RdflA7Lg,Urbana,40.1059233,-88.2120315,Glow by Lola,61801,3,5.0,IL
71016,1201 S Neil St,nh1-ax9wPNCqskcJYIWogg,Champaign,40.103246,-88.244236,Buttitta's,61820,21,2.5,IL
71023,605 S Wright St,uGxZdLLgMQDvFSqiXyCg_w,Champaign,40.1113654,-88.228907,Ambar India,61820,69,3.5,IL
71061,515 S Neil St,FM-rxNJP7eSXZGwizEd-Dg,Champaign,40.110518,-88.2439538,Dunkin' Donuts,61820,19,3.0,IL
71460,108 S Charter Rd,AtcNNpbD5MeJj6J4MXpz5w,Monticello,40.0251139,-88.5729515,3 Ravens Food & Spirits,61856,36,3.5,IL
71692,,UiyjUa8CQmygujhe-ZYlsw,Champaign,40.1270299607,-88.2416988672,Movers 4 Less Inc,61822,12,3.0,IL
71712,1401 N McKinley Ave,uJHUgUJO53V5-xz9_3c8IQ,Champaign,40.1301417,-88.2633798,Arrowhead Lanes,61821,10,3.0,IL
71867,1509 S Neil St,bP_HZle1uUaILvSaS_cYbQ,Champaign,40.0986657,-88.2451296,Walgreens,61820,11,2.5,IL
71969,612 E Daniel St,a1sp-PiwbAthYG1JR8NfLg,Champaign,40.108174,-88.229693,Silver Mine Subs,61820,18,3.5,IL
72098,802 Town Center Blvd,hJ88unGZxRYN85XQ0qAS4g,Champaign,40.1435608,-88.256917,Binny's Beverage Depot,61822,24,4.5,IL
72138,3702 W Old Church Rd,Wga_5jtmbLSvexXlqQ_QJg,Champaign,40.055251,-88.306442,Jesse Heating & Air Conditioning,61822,4,4.0,IL
72179,1401 W Green St,5lXhJe7gob74m93eyjyp3A,Urbana,40.1094131,-88.2271693,Illini Union Hotel,61801,13,2.5,IL
72317,"477 State Rt 11 Pmb, Ste 122",SMx-Ltydt4Y4JFoSfheOhA,Champlain,44.9864273,-73.4465251,Ink Owl,12919,5,4.5,NY
72364,"202 E University Ave, Ste H",rrUWiTpF2wwBSQoTCMoexg,Urbana,40.11771,-88.2059038,The Studio,61801,7,4.0,IL
72416,1100 W Bloomington Rd,rNbAIbTn0zN8yNk0IV7dfQ,Champaign,40.1350982,-88.2632277,The Cake Artist's Studio,61820,36,4.0,IL
72472,845 Broadmeadow Rd,aGrdbIsBr28EegRnk8fRcw,Rantoul,40.3055949,-88.178841,Walmart Supercenter,61866,6,2.0,IL
72488,"408 E Green St, Ste 1",Z2W3K8x9cRGXvlGWerZH-w,Champaign,40.1102889,-88.2324709,Big Mouth's,61820,19,3.0,IL
72536,2502 Village Green Pl,1S6eB9Ag2VMx3Ab7LHORJw,Champaign,40.0820233,-88.2959126,Aroma Curry House,61822,35,3.5,IL
72717,505 S Fifth St,dC2MqO8lALQJUZB-an2G5A,Champaign,40.1120704,-88.2324294,JSM Living,61820,19,2.0,IL
72881,416 Paul Ave,XlA9tqM8xwsoCWYMh-Rr_w,Champaign,40.1428843,-88.2319885,Illini Recycling,61822,7,3.0,IL
72903,812 Dennison Dr,idw3qECs3teDP2hjD3Nm_Q,Champaign,40.128639,-88.2564988,Beaumont Alignment Plus,61820,3,5.0,IL
73149,2306 N Prospect Ave,6d82R41sVNDVS0I-c1Ghkg,Champaign,40.1442010834,-88.2570338622,Portillo's Hot Dogs,61822,118,3.5,IL
73234,912 W Anthony Dr,Kcn8Deq5_WFJLft584RiIA,Urbana,40.1368920558,-88.2601228997,Goodwill,61802,13,3.0,IL
73288,2223 S Neil St,LkHpM5vP4B1DIbRCuvLNZA,Champaign,40.086401,-88.248091,Champaign Jewelers,61820,8,5.0,IL
73345,909 Pacesetter Dr,xa94yJ8PKp1yy_3c69obPA,Rantoul,40.297501,-88.143027,Bell Sports,61866,3,3.5,IL
73458,"100 N Chestnut St, Ste 100",Y8C2FuA0Aiy7uMgXXa3HUg,Champaign,40.116637,-88.2407119,Depot Barber Shop,61820,5,4.0,IL
73489,2008 N Federal Dr,tTyFInKm8AY0cY5ujtXZHA,Urbana,40.1332534,-88.2258064,Peoria Charter Coach Company,61801,62,4.0,IL
73532,1003 S Lynn St,mqW1uq15v8iABsh9BzDZjA,Urbana,40.1042894,-88.1981952,Baker's Bikes,61801,29,5.0,IL
73543,2512 N Prospect Ave,g5Lv61xQ_lTD2dU9QIJfeg,Champaign,40.1461642295,-88.2573525164,CoreLife Eatery,61822,41,4.0,IL
73731,1002 W University Ave,CfGeAkLKLoKvzSZJxoaicQ,Urbana,40.1166604,-88.2208982,Tri-Color Locksmiths,61801,16,3.5,IL
73836,515 S Neil St,5r-kh_n_ivSmkrfGMtbtog,Champaign,40.110518,-88.2439538,Baskin Robbins,61820,7,2.0,IL
73895,813 W University Ave,PMxjEKzuoS7iWPBoM5oOrQ,Urbana,40.116238,-88.218749,The Magic Needle,61801,4,3.0,IL
73977,"2000 N Neil St, Ste 600",yW_8mPOU_7ee2XQy2BqOYg,Champaign,40.1432218512,-88.2445719892,Sephora,61820,6,4.5,IL
74048,805 Philo Rd,ovApUucCKSb9k0lTP2JieQ,Urbana,40.1058258,-88.1951387,Huaraches Moroleon,61801,187,4.5,IL
74197,715 S Neil St,zYb8dR4tsolqeJRj8x4tdw,Champaign,40.1077197457,-88.2436650619,Dumpling Noodle BBQ,61820,10,4.0,IL
74259,616 E Green St,SViPlfsmwqvWNxZuVOgOMQ,Champaign,40.1105931,-88.2296109,Subway,61820,10,2.5,IL
74274,804 E Main St,begeeyGxPg1Jv8vooAWVTA,Urbana,40.1133401,-88.1988043,Piato Catering,61802,7,2.5,IL
74306,2821 W Kirby Ave,fQ0_cLrHXLkHQ9WfbnO8xg,Champaign,40.098555,-88.293249,Pet Supplies Plus,61821,14,4.5,IL
74461,1501 N Highland Ave,BC4jIYuZStkceuXCicf63A,Champaign,40.1310853,-88.2595738,Clark Plumbing & Heating,61821,4,2.0,IL
74528,164 Lake St,NVsv96we6iTkEClbSlWd5A,Rouses Point,44.9881127,-73.3647571,Anchorage Hotel,12979,3,1.5,NY
74539,525 W Town Center Blvd,ZuhU5-w3S_L7MPaeEOQhJA,Champaign,40.1413722435,-88.2513987288,All About Eyes - Champaign,61822,23,4.0,IL
74653,104 S Vine St,SmBS4-Jzzw9GGl_U4PVprg,Urbana,40.1119693,-88.2046734,Dyno-Tune,61802,9,3.5,IL
74684,2100 E University Ave,1HlqxfcQQgYLYoMhuxSeXA,Urbana,40.1157165,-88.1822814,Casey's Carry Out Pizza,61802,3,3.5,IL
74730,407 W University Ave,iBRwl7sirmvg22AYnMPONQ,Urbana,40.116124,-88.21181,Miko,61801,21,2.5,IL
74745,1402 Regency Dr W,Co2_TbXcGU41x0bh47ddwg,Savoy,40.0717551,-88.2547119,Christine Rich Studio,61874,4,2.0,IL
74917,2028 N. Prospect Ave.,MRE5_phUbPZFcNOsBjIUyQ,Champaign,40.1411697423,-88.2552267717,Honey Baked Ham Company,61822,6,4.0,IL
75135,726 W Town Center Blvd,vVfkmCB3hCRawODf8fAc6g,Champaign,40.1447828665,-88.2562986016,Men's Wearhouse,61822,8,4.5,IL
75277,405 S Century Blvd,oL2nxXWLzZl4Ou9RXo_cwg,Rantoul,40.3056574251,-88.1555513351,Agave,61866,16,4.0,IL
75278,"300 S Broadway Ave, Ste 156B, Lincoln Square Village",TWcilg9o0HMAnXvMNwfXRg,Urbana,40.110931,-88.206257,Amara Yoga & Arts,61801,10,3.5,IL
75349,1101 N Country Fair,mgepLHs5tGQhxDiF6aYVGQ,Champaign,40.126947,-88.280964,Hertz Rent A Car,61821,7,1.5,IL
75516,1502 N Prospect Ave,9zGkU1ahmYCn3DlnKOXhqA,Champaign,40.1311947,-88.2575824,Arby's,61820,5,3.0,IL
75525,"301 N Neil St, Ste 104",boIILzBqhjWhq4G0BsB5_A,Champaign,40.1189773,-88.2442721,Miga,61820,161,4.0,IL
75713,610 W. Marketview Dr.,NwuFi_xrzWzfT7CEXfse7Q,Champaign,40.1380346,-88.2535428,Extended Stay America - Champaign - Urbana,61822,17,2.5,IL
75774,2510 Village Green Pl,6nMYROXu0VX4Ytpdsfi3XA,Champaign,40.0816433,-88.2959913,Pie's the Limit,61822,44,4.5,IL
75848,"608 E University Ave, Ste 105",wCB9mquz6W0ZuO5pPZXeDg,Champaign,40.1166758,-88.229763,Lao Sze Chuan Chinese Restaurant,61820,40,3.5,IL
75913,2506 Village Green Pl,zMcmS7YojvNbmJCa-iTSYw,Champaign,40.0816364,-88.2963618,Istanbul Mediterranean Cuisine,61822,11,3.0,IL
75961,624 S 5th St,041MeN6rfUxzyE5TXi2Fpg,Champaign,40.1107245,-88.2319361,Neutral Cycle,61820,18,5.0,IL
76033,502 Wtown Center Blvd,iFWc6PuTA_mKr9liDeIQqw,Champaign,40.142598,-88.250968,GFS,61822,6,3.5,IL
76235,204 N. Country Fair Dr,NSzhahVpI_B32snhJHM0HA,Champaign,40.117932,-88.2810949,Texas Roadhouse,61821,96,3.5,IL
76332,1205 S Mattis Ave,b2mVDUqALgBWgL3k7drlNg,Champaign,40.1033046,-88.2770625,Denny's Professional Cleaners & Launderers,61821,17,3.5,IL
76334,905 S Neil St,k8sEJ1TrXF6W1updzaUeMA,Champaign,40.1053388125,-88.2437061607,J&J Cell Phone Repair,61820,4,5.0,IL
76454,"2740 Philo Rd, Ste A",RDr-19q3FSDLezc_kJK88w,Urbana,40.0830783812,-88.1892026096,Subway,61802,3,3.0,IL
76565,204 S David St,aCu7P6VZLefnXGYjVejwsA,Sidney,40.0246558276,-88.0731402908,Sidney Saloon,61877,3,4.5,IL
76768,1307 N Harris Ave,6h4QQxgZ84PBN3nIea-DLA,Champaign,40.1288063,-88.2535941,Don's 24-Hour Towing Recovery and Repair,61820,5,4.0,IL
76776,102 W Vine St,wTBfpTjdWG_zoE62B_bLtA,Tolono,39.98906,-88.2624359,Monical's Pizza,61880,9,3.0,IL
76912,1901 N Market,p77QTTPWNmi6_wAJ5Dh_lQ,Champaign,40.1397808,-88.2395769,Gordmans,61820,4,4.5,IL
76976,1319 Frederick St,3VC2agLN6SPo_R43TeM9cA,Champaign,40.1002889,-88.245757,ATLAS Cab,61820,9,1.5,IL
76977,107 West Green St,vyCTd76g2aGqWvY1229ofw,Champaign,40.1096,-88.2441,CVS Pharmacy,61820,8,2.5,IL
77061,"114 N Vine St, Ste K",YJMU2zD1orchUCgCBKDiTQ,Urbana,40.1134471,-88.2030631,Pretty Nails Spa,61802,8,1.5,IL
77296,1005 N Cunningham Ave,wcEPI5M6jGSg6jPM37sR3w,Urbana,40.1224629,-88.202079,Impressions Auto Detailing,61802,4,4.0,IL
77316,"908 S Locust St, Ste 103",UuvG90wkJoUgud_7Q6afsA,Champaign,40.107189,-88.2399446,Tri County Management Group,61820,3,3.5,IL
77318,1905 S Neil St,pBCI0MkVxoKixxIhZqRT4Q,Champaign,40.0929568,-88.2460042,That Burger Joint,61820,3,3.5,IL
77329,505 E Green St,NPpttQPnIbzezRMURx973g,Champaign,40.1099808,-88.2314369,Signature Grill,61820,18,4.0,IL
77379,306 S Market St,8i04GQgUY3g8q2iw7mewIQ,Monticello,40.0237941507,-88.5743495822,McDonald's,61856,5,1.5,IL
77595,615 W Marketview Dr,XdFzgnx_K-5itD5CV9cW8A,Champaign,40.1362066,-88.2537935,Illini Nissan,61822,16,2.5,IL
77689,3218 N Cunningham Ave,DoGiNzmI-YzdwTiMDaL8Yg,Urbana,40.1479152,-88.1864438,Beck's Country Shoppe,61802,3,3.5,IL
77721,301 E Main St,T58EFOGQQiIDueXROPf0qg,Urbana,40.1122277,-88.2046879,Illini Oil Change,61802,13,3.0,IL
77785,"2740 S Philo Rd, Ste D",avIdLrNHtJDsth8w3i4WOg,Urbana,40.0828635,-88.1890766,Red Bicycle Ice Cream,61801,19,4.0,IL
77793,1802 N Cunningham Ave,H5oG0QHM5bseQeASHesfMA,Urbana,40.1292591,-88.197529,United Fuel,61802,4,2.5,IL
77995,805 Marketview Dr W,btsnJ7jLVz-lE20YIG2K4Q,Champaign,40.1374056,-88.2571754,Advance Auto Parts,61822,3,4.5,IL
78062,1801 Philo Rd,KUPKiomUAHyxBs_Lxeq4Vw,Urbana,40.096244,-88.1915515,Walgreens,61802,3,1.5,IL
78109,"1912 Round Barn Rd, Ste C",4PEx9cBoi3ALOHnrz9liLw,Champaign,40.1118437938,-88.2791718753,Classic Home Consignment,61821,7,3.5,IL
78247,"2918 Crossing Ct, Ste 120",oPEQSrzt3w-Eb0IMeqF-8w,Champaign,40.0851411157,-88.2943966985,The Salon House,61822,3,5.0,IL
78449,21170 Beach Blvd,UE_fvET7Aj16w7Cluj7ZGg,Huntington Beach,33.401362,-111.728268,Beachside Tans,85206,10,5.0,CA
78464,1401 W Green St,9_rqpGe9y3vaJMCwjPre8Q,Urbana,40.11013,-88.227321,Jamba Juice,61801,10,3.5,IL
78521,3310 Fields South Dr,7DSIFd_b5UQmEvwrOUxz3A,Champaign,40.0818622,-88.308438,Health Alliance Medical Plans,61822,6,1.5,IL
78568,155-A Lincoln Square Mall,cDpUshHyJHDEc19TSTulJw,Urbana,40.1108024867,-88.2064390182,Urbana Acupuncture,61801,8,5.0,IL
78633,2720 S Philo Rd,Ell98LV4Yuc0DqZwGE8gWQ,Urbana,40.0833818,-88.1905185,Monical's Pizza,61802,31,3.0,IL
78712,"2815 Hundman, Ste 1",Tg4pZW8im_TKMOzw68_7xQ,Champaign,40.1188269,-88.2943306,ABC Heating & Air Conditioning,61822,4,3.0,IL
78868,302 W Elm St,f9TKxpYgM_xK4cMdFyeEJQ,Urbana,40.111024,-88.197063,Green Yoga Spa,61801,4,5.0,IL
79032,15 E Main St,_RMKXUoZOEzMVp5vzYtxOg,Champaign,40.1181497,-88.2425435,News-Gazette,61820,6,1.5,IL
79076,900 W Bradley Ave,TjKE1Ji-XAdYDlxYMKvZAw,Champaign,40.127171,-88.257965,Krispy Krunchy Chicken,61821,9,4.0,IL
79100,2517 N Prospect Ave,acQ9qQXsPypkGZMgFGSolw,Champaign,40.145846,-88.2585365,Gamestop Prospect Commons,61822,3,3.0,IL
79158,2102 Moreland Boulevard,d9_VFWoells38JCx1QMGlw,Champaign,40.1407807,-88.2501872,Midas,61821,27,4.0,IL
79234,1510 S Neil St,wsuzuLD3KV7L8oMinLCI0A,Champaign,40.0984525132,-88.2442462116,Merry Ann's Diner,61820,77,3.0,IL
79263,1201 S Neil St,gEPH0lm8IJcC8dkkwHJ7fA,Champaign,40.103246,-88.244236,Jillian's,61820,5,3.5,IL
79264,1319 N Dunlap Ave,w5YH9J_ReVTKXobqs7yYZg,Savoy,40.070305,-88.249625,Subway,61874,5,1.5,IL
79309,620 W Clark St,KYXFuPcmVk5M0wzdBvhe7Q,Champaign,40.11548,-88.25389,Dream State Massage Therapy,61820,4,5.0,IL
79329,212 W Washington St,FZ6nk9Fg27KMgt7oiB0DGA,Monticello,40.025688,-88.5731549,Pies by Inge,61856,4,5.0,IL
79357,,ZlCSsWS07JulSBIQlrbF5w,Champaign,40.1164204,-88.2433829,Black Cab & Limo,,31,4.5,IL
79501,108 Petry Ct,efdPLo00sOD-1Wf77hg5jQ,Champaign,40.1372844,-88.2384359,TruGreen Lawn Care,61822,12,2.0,IL
79525,706 S 5th St,uvVOuCbo4_5z_J5WJVG4QQ,Champaign,40.109713,-88.2317829,Joe's Brewery,61820,46,3.0,IL
79554,710 S 6th St,GWS5s8HSm1zjqMLJD7wQLg,Champaign,40.1095293,-88.2302634,Woori Jib Restaurant,61822,92,3.5,IL
79746,150 Lincoln Sq Village,gZI007iLBe_LZbrHSDxHtg,Urbana,40.111105,-88.2072274,Art Coop,61801,12,3.5,IL
79963,2408 N Cunningham Ave,JKoMhoA9h2xqFEu9K7IbgA,Urbana,40.1378462,-88.1917038,Hanford Inn and Suites,61802,4,1.0,IL
80141,508 E Green St,CPjWjKn4bj3QQFQ1nUlXUg,Champaign,40.1103078524,-88.2317322493,8F Ice Cream & Crepe,61820,18,4.0,IL
80163,,CmCqXvO1weWgwaZMjMa55w,Champaign,40.1017582,-88.2753144,Pandamonium Doughnuts Food Truck,61821,31,4.0,IL
80365,1711 S Neil St,rX4xlaO_hhYz3grEj0aUlQ,Champaign,40.0946359,-88.2457028,Alexander Chiropractic,61820,3,5.0,IL
80886,"202 E Green St, Ste 1",vsoEZauF4lrADIqCYXySFQ,Champaign,40.1105528,-88.2366073,Chopstix,61820,66,3.0,IL
80952,1905 N Prospect Ave,PgMt7JtwUB-QUoRZAbwUng,Champaign,40.139042,-88.258619,Chili's,61822,40,3.0,IL
81218,508 N Neil St,W6jzoeuL1BVNHHAJ7Z1z3Q,Champaign,40.1202626702,-88.2434132695,Evolve Fitness Club,61820,6,3.0,IL
81250,,d8QM8eV7dyjBTTPever-RA,Las Vegas,36.0402159,-115.2244853,Jaclyn Webb Healing,89139,6,5.0,CA
81325,"700 S Gregory St, Ste G",FpxFNBdL9V8Y7xN6fFW7kA,Urbana,40.106509,-88.221248,Dear 72,61810,7,3.5,IL
81338,611 W Park St,-Vse9oEceHIyCzVK7fSdbA,Urbana,40.1178595,-88.2138419,Psychology and Psychiatry,61801,10,2.5,IL
81383,1805 W Springfield Ave,CV5yJTj8_IgjxTEq5mqG0w,Champaign,40.112347,-88.2774213,Country Squire Cleaners,61821,9,2.5,IL
81732,"410 E Green St, Ste 2",fbQjAy7MTR8hdt4Gg2H_dA,Champaign,40.1105683,-88.2325823,Milk Tea House,61820,17,3.5,IL
81756,2810 W Clark Rd,hHvaXfiu__yLdO13MkVx-A,Champaign,40.11795,-88.292811,Champaign Ballet Academy,61822,5,2.5,IL
81798,2109 N Prospect Ave,oVI5iws1iOZECl8DtaAqsg,Champaign,40.1412904,-88.260335,Michaels,61822,10,2.5,IL
82008,806 Eastwood Dr,D0KX5BQsbaIcWd-TpQ4wLg,Mahomet,40.196657487,-88.3959178407,Peking House Restaurant,61853,23,4.5,IL
82037,402 South Neil Street,yh-JA5fV2QkGaBUjfvioIQ,Champaign,40.1122829,-88.2431074,Fannie May Fine Chocolates,61820,7,4.0,IL
82106,914 West Bloomington Road,goMjgu29SLWubjB_j8VkBQ,Champaign,40.13406,-88.2608154,Days Inn by Wyndham Champaign/Urbana,61821,9,1.5,IL
82352,509 S Neil St,svGYCpSzltKXcoeqcpVLjg,Champaign,40.110852,-88.2449088,Wcia-Channel 3,61820,3,1.0,IL
82408,807 E Perkins Rd,SCjvNFoH3egLMQfcs3Kvfw,Urbana,40.1271995,-88.1981097,Rainbow International of East Central Illinois,61802,3,1.0,IL
82461,2520 Village Green Pl,2hIM1gWm5TV2oYwP7MX-VA,Champaign,40.0810999,-88.2961058,Pinky's Piercings's & Fine Body Jewelry,61822,4,5.0,IL
82660,2821 W Kirby Ave,EBai30hil5U6WzOQYwPIXA,Champaign,40.09843,-88.2932282,Sammie's Pancake House,61821,3,2.5,IL
82687,,yTTsFl_-6HNn8pflP6Dvtg,Mahomet,40.1953106,-88.4042234,A Walk With Jill Pet Services,61853,3,5.0,IL
82793,2000 North Neil Street,_LtsxQ-_32iA8VL5GtLd8Q,Champaign,40.143188,-88.244878,Bergner's,61820,9,2.5,IL
82796,200 N Vine,FeXsYKhyJ7F8t0-kn5JldQ,Urbana,40.1139865,-88.2029151,Schnucks Urbana,61802,19,3.5,IL
82811,"300 S Broadway, Ste 166",o80p16nM5CWbl22JP1nB-w,Urbana,40.110461,-88.207031,Common Ground Food Co-Op,61801,74,4.0,IL
82856,189 N 9th St,-5Kbw0m7lpLDAQSX5t-fVA,Brooklyn,33.5847174,-112.0624896,Williamsburg Smile Design,11211,85,3.0,NY
82947,"2301 Village Green Pl, Ste A",TVqeUn37-xg-1IAS4FTuaA,Champaign,40.0850675,-88.2967807,"Jeffrey Frerichs, DDS",61822,4,4.0,IL
83076,202 E University Ave,rVF2CysgSp8BxdYYF0lEGA,Urbana,40.11771,-88.2059038,City Girl Yogurt,61801,16,3.5,IL
83238,32 E Chester St,L2c-qKZWumCmOCR-dqBLrg,Champaign,40.1165558776,-88.2420127724,Seven Saints,61820,323,4.0,IL
83267,,r6Jw8oRCeumxu7Y1WRxT7A,Urbana,40.1105875,-88.2072697,D&D Cleaning,61802,3,5.0,IL
83271,719 W Bridge St,Kq63eBzwMfZe1ntro8A5Tw,Monticello,40.0284713,-88.5788386,Animal Hospital of Monticello,61856,3,5.0,IL
83407,1103 W Windsor Rd,h2vFVV5pJjn8arA7GR6mQg,Champaign,40.0831911396,-88.2639685902,Zelma's,61822,14,3.0,IL
83447,2000 N Neil St,9XMOJYI0jh6cycrZK9Js4g,Champaign,40.1425481,-88.2427717,Campus Burger,61820,7,2.5,IL
83490,,BfUoFcIzmQJMe4jBLIYN4Q,Urbana,40.1105875,-88.2072697,Illini Home Improvements,61802,3,3.5,IL
83543,1713 Broadmoor  ,XAR5EVxxPmHzbzxeGXEsJw,Champaign,40.0935165,-88.2753904,La Petite Academy of Champaign,61821,3,4.5,IL
83655,1301 Savoy Plaza Ctr,Cqqd6l6jSx7pOnsgtLp_dQ,Savoy,40.0703839,-88.2517425,Schnucks Savoy,61874,8,3.5,IL
83674,117 N Broadway Ave,wlaLghphDVOly6DT9Fulqg,Urbana,40.1131833,-88.2076204,Beads N Botanicals,61801,11,3.0,IL
83873,2131 S Neil St,pUfscUsFdOJI_TxVFU_VLw,Champaign,40.087899,-88.247373,Garber's Cleaners,61820,3,1.0,IL
83956,1101 E University Ave,Hr-0wJeHLvCOzJB3Wfwzug,Urbana,40.115423,-88.195248,Champaign - Urbana Mass Transit District,61802,15,3.5,IL
84062,803 S Lincoln Ave,Fd8ip3t0BN9fTkr5IeLo0A,Urbana,40.1056512,-88.2194136,Great Clips,61801,7,1.5,IL
84162,2014 High Cross Rd,J5U-nbhKSnnX7DJGT6QELg,Urbana,40.1336703544,-88.1625332782,The Apple Dumplin',61802,37,4.0,IL
84171,1906 Moreland Blvd,b6Qs4JBySc_LZZ8Hfsf7vg,Champaign,40.13845,-88.249578,Champaign Chrysler Dodge Jeep Ram,61822,16,2.0,IL
84225,909 Baytowne Dr,CHP5izepTOaDObwZJJgeBQ,Champaign,40.140458,-88.260506,Baytowne Nails,61822,15,2.5,IL
84240,703 Eastwood Dr,Y81wukOSmZ6sRS1cn1QhXA,Mahomet,40.1957401,-88.3979244,The Wok - Chinese Express,61853,24,4.5,IL
84287,2151 S Neil St,7exiPAbaCjBdU3f_yCZQxg,Champaign,40.087587,-88.247959,The Eye Center,61820,6,2.0,IL
84407,2506 N Cunningham Ave,P1QF51V-w_4FegtSgX_K0Q,Urbana,40.1361492,-88.1941078,"Ohana Pools, Spas & Billiards",61802,3,3.5,IL
84464,2401 W Bradley Ave,PUuB4HzEd7CTrcusPpz-NA,Champaign,40.1272997,-88.2863586,Secretary of State,61821,10,2.0,IL
84465,"606 S Staley Rd, Ste A",UnHH6GNdH26XdRuWI6H3VA,Champaign,40.109947,-88.3144744,Antiques & More,61822,3,4.5,IL
84544,500 N Walnut St,BFj_meEOFAtJ2w0ksJO8SQ,Champaign,40.1200844,-88.2409272,Simply Amish Champaign,61820,4,4.0,IL
